obsnme,obsval,weight,obgnme,oname,otype,usecol,time,i,j,totim,observed
oname:hdslay1_otype:arr_i:25_j:12,34.08448,0.0,hdslay1,hdslay1,arr,,,25,12,,
oname:hdslay1_otype:arr_i:25_j:13,34.07039,0.0,hdslay1,hdslay1,arr,,,25,13,,
oname:hdslay1_otype:arr_i:25_j:14,34.0533,0.0,hdslay1,hdslay1,arr,,,25,14,,
oname:hdslay1_otype:arr_i:25_j:15,33.98903,0.0,hdslay1,hdslay1,arr,,,25,15,,
oname:hdslay1_otype:arr_i:25_j:16,34.04651,0.0,hdslay1,hdslay1,arr,,,25,16,,
oname:hdslay1_otype:arr_i:25_j:17,34.05645,0.0,hdslay1,hdslay1,arr,,,25,17,,
oname:hdslay1_otype:arr_i:25_j:18,34.06298,0.0,hdslay1,hdslay1,arr,,,25,18,,
oname:hdslay1_otype:arr_i:25_j:19,34.06628,0.0,hdslay1,hdslay1,arr,,,25,19,,
oname:hdslay1_otype:arr_i:25_j:2,34.32301,0.0,hdslay1,hdslay1,arr,,,25,2,,
oname:hdslay1_otype:arr_i:25_j:3,34.30197,0.0,hdslay1,hdslay1,arr,,,25,3,,
oname:hdslay1_otype:arr_i:25_j:4,34.27477,0.0,hdslay1,hdslay1,arr,,,25,4,,
oname:hdslay1_otype:arr_i:25_j:5,34.24367,0.0,hdslay1,hdslay1,arr,,,25,5,,
oname:hdslay1_otype:arr_i:25_j:6,34.21289,0.0,hdslay1,hdslay1,arr,,,25,6,,
oname:hdslay1_otype:arr_i:25_j:7,34.18464,0.0,hdslay1,hdslay1,arr,,,25,7,,
oname:hdslay1_otype:arr_i:25_j:8,34.15805,0.0,hdslay1,hdslay1,arr,,,25,8,,
oname:hdslay1_otype:arr_i:25_j:9,34.13179,0.0,hdslay1,hdslay1,arr,,,25,9,,
oname:hdslay1_otype:arr_i:26_j:0,34.31175,0.0,hdslay1,hdslay1,arr,,,26,0,,
oname:hdslay1_otype:arr_i:26_j:1,34.30492,0.0,hdslay1,hdslay1,arr,,,26,1,,
oname:hdslay1_otype:arr_i:26_j:10,34.06448,0.0,hdslay1,hdslay1,arr,,,26,10,,
oname:hdslay1_otype:arr_i:26_j:11,34.07381,0.0,hdslay1,hdslay1,arr,,,26,11,,
oname:hdslay1_otype:arr_i:26_j:12,34.06801,0.0,hdslay1,hdslay1,arr,,,26,12,,
oname:hdslay1_otype:arr_i:26_j:13,34.05594,0.0,hdslay1,hdslay1,arr,,,26,13,,
oname:hdslay1_otype:arr_i:26_j:14,34.03987,0.0,hdslay1,hdslay1,arr,,,26,14,,
oname:hdslay1_otype:arr_i:26_j:15,33.97635,0.0,hdslay1,hdslay1,arr,,,26,15,,
oname:hdslay1_otype:arr_i:26_j:16,34.03378,0.0,hdslay1,hdslay1,arr,,,26,16,,
oname:hdslay1_otype:arr_i:26_j:17,34.04373,0.0,hdslay1,hdslay1,arr,,,26,17,,
oname:hdslay1_otype:arr_i:26_j:18,34.05023,0.0,hdslay1,hdslay1,arr,,,26,18,,
oname:hdslay1_otype:arr_i:26_j:19,34.05352,0.0,hdslay1,hdslay1,arr,,,26,19,,
oname:hdslay1_otype:arr_i:26_j:2,34.29148,0.0,hdslay1,hdslay1,arr,,,26,2,,
oname:hdslay1_otype:arr_i:26_j:3,34.27197,0.0,hdslay1,hdslay1,arr,,,26,3,,
oname:hdslay1_otype:arr_i:26_j:4,34.2474,0.0,hdslay1,hdslay1,arr,,,26,4,,
oname:hdslay1_otype:arr_i:26_j:5,34.2197,0.0,hdslay1,hdslay1,arr,,,26,5,,
oname:hdslay1_otype:arr_i:26_j:6,34.19162,0.0,hdslay1,hdslay1,arr,,,26,6,,
oname:hdslay1_otype:arr_i:26_j:7,34.1651,0.0,hdslay1,hdslay1,arr,,,26,7,,
oname:hdslay1_otype:arr_i:26_j:8,34.13851,0.0,hdslay1,hdslay1,arr,,,26,8,,
oname:hdslay1_otype:arr_i:26_j:9,34.10825,0.0,hdslay1,hdslay1,arr,,,26,9,,
oname:hdslay1_otype:arr_i:27_j:0,34.28256,0.0,hdslay1,hdslay1,arr,,,27,0,,
oname:hdslay1_otype:arr_i:27_j:1,34.27577,0.0,hdslay1,hdslay1,arr,,,27,1,,
oname:hdslay1_otype:arr_i:27_j:10,34.07345,0.0,hdslay1,hdslay1,arr,,,27,10,,
oname:hdslay1_otype:arr_i:27_j:11,34.0645,0.0,hdslay1,hdslay1,arr,,,27,11,,
oname:hdslay1_otype:arr_i:27_j:12,34.05456,0.0,hdslay1,hdslay1,arr,,,27,12,,
oname:hdslay1_otype:arr_i:27_j:13,34.0418,0.0,hdslay1,hdslay1,arr,,,27,13,,
oname:hdslay1_otype:arr_i:27_j:14,34.02592,0.0,hdslay1,hdslay1,arr,,,27,14,,
oname:hdslay1_otype:arr_i:27_j:15,33.96309,0.0,hdslay1,hdslay1,arr,,,27,15,,
oname:hdslay1_otype:arr_i:27_j:16,34.02035,0.0,hdslay1,hdslay1,arr,,,27,16,,
oname:hdslay1_otype:arr_i:27_j:17,34.03038,0.0,hdslay1,hdslay1,arr,,,27,17,,
oname:hdslay1_otype:arr_i:27_j:18,34.03695,0.0,hdslay1,hdslay1,arr,,,27,18,,
oname:hdslay1_otype:arr_i:27_j:19,34.04027,0.0,hdslay1,hdslay1,arr,,,27,19,,
oname:hdslay1_otype:arr_i:27_j:2,34.26259,0.0,hdslay1,hdslay1,arr,,,27,2,,
oname:hdslay1_otype:arr_i:27_j:3,34.24362,0.0,hdslay1,hdslay1,arr,,,27,3,,
oname:hdslay1_otype:arr_i:27_j:4,34.21983,0.0,hdslay1,hdslay1,arr,,,27,4,,
oname:hdslay1_otype:arr_i:27_j:5,34.19283,0.0,hdslay1,hdslay1,arr,,,27,5,,
oname:hdslay1_otype:arr_i:27_j:6,34.16557,0.0,hdslay1,hdslay1,arr,,,27,6,,
oname:hdslay1_otype:arr_i:27_j:7,34.14259,0.0,hdslay1,hdslay1,arr,,,27,7,,
oname:hdslay1_otype:arr_i:27_j:8,34.12027,0.0,hdslay1,hdslay1,arr,,,27,8,,
oname:hdslay1_otype:arr_i:27_j:9,34.0969,0.0,hdslay1,hdslay1,arr,,,27,9,,
oname:hdslay1_otype:arr_i:28_j:0,34.25659,0.0,hdslay1,hdslay1,arr,,,28,0,,
oname:hdslay1_otype:arr_i:28_j:1,34.24955,0.0,hdslay1,hdslay1,arr,,,28,1,,
oname:hdslay1_otype:arr_i:28_j:10,34.0662,0.0,hdslay1,hdslay1,arr,,,28,10,,
oname:hdslay1_otype:arr_i:28_j:11,34.05318,0.0,hdslay1,hdslay1,arr,,,28,11,,
oname:hdslay1_otype:arr_i:28_j:12,34.04072,0.0,hdslay1,hdslay1,arr,,,28,12,,
oname:hdslay1_otype:arr_i:28_j:13,34.02709,0.0,hdslay1,hdslay1,arr,,,28,13,,
oname:hdslay1_otype:arr_i:28_j:14,34.01123,0.0,hdslay1,hdslay1,arr,,,28,14,,
oname:hdslay1_otype:arr_i:28_j:15,33.94921,0.0,hdslay1,hdslay1,arr,,,28,15,,
oname:hdslay1_otype:arr_i:28_j:16,34.00622,0.0,hdslay1,hdslay1,arr,,,28,16,,
oname:hdslay1_otype:arr_i:28_j:17,34.01642,0.0,hdslay1,hdslay1,arr,,,28,17,,
oname:hdslay1_otype:arr_i:28_j:18,34.02314,0.0,hdslay1,hdslay1,arr,,,28,18,,
oname:hdslay1_otype:arr_i:28_j:19,34.02655,0.0,hdslay1,hdslay1,arr,,,28,19,,
oname:hdslay1_otype:arr_i:28_j:2,34.23607,0.0,hdslay1,hdslay1,arr,,,28,2,,
oname:hdslay1_otype:arr_i:28_j:3,34.21678,0.0,hdslay1,hdslay1,arr,,,28,3,,
oname:hdslay1_otype:arr_i:28_j:4,34.19223,0.0,hdslay1,hdslay1,arr,,,28,4,,
oname:hdslay1_otype:arr_i:28_j:5,34.16308,0.0,hdslay1,hdslay1,arr,,,28,5,,
oname:hdslay1_otype:arr_i:28_j:6,34.13209,0.0,hdslay1,hdslay1,arr,,,28,6,,
oname:hdslay1_otype:arr_i:28_j:7,34.11669,0.0,hdslay1,hdslay1,arr,,,28,7,,
oname:hdslay1_otype:arr_i:28_j:8,34.10082,0.0,hdslay1,hdslay1,arr,,,28,8,,
oname:hdslay1_otype:arr_i:28_j:9,34.08333,0.0,hdslay1,hdslay1,arr,,,28,9,,
oname:hdslay1_otype:arr_i:29_j:0,34.23414,0.0,hdslay1,hdslay1,arr,,,29,0,,
oname:hdslay1_otype:arr_i:29_j:1,34.22633,0.0,hdslay1,hdslay1,arr,,,29,1,,
oname:hdslay1_otype:arr_i:29_j:10,34.05207,0.0,hdslay1,hdslay1,arr,,,29,10,,
oname:hdslay1_otype:arr_i:29_j:11,34.03828,0.0,hdslay1,hdslay1,arr,,,29,11,,
oname:hdslay1_otype:arr_i:29_j:12,34.02486,0.0,hdslay1,hdslay1,arr,,,29,12,,
oname:hdslay1_otype:arr_i:29_j:13,34.01094,0.0,hdslay1,hdslay1,arr,,,29,13,,
oname:hdslay1_otype:arr_i:29_j:14,33.9954,0.0,hdslay1,hdslay1,arr,,,29,14,,
oname:hdslay1_otype:arr_i:29_j:15,33.93458,0.0,hdslay1,hdslay1,arr,,,29,15,,
oname:hdslay1_otype:arr_i:29_j:16,33.99135,0.0,hdslay1,hdslay1,arr,,,29,16,,
oname:hdslay1_otype:arr_i:29_j:17,34.00186,0.0,hdslay1,hdslay1,arr,,,29,17,,
oname:hdslay1_otype:arr_i:29_j:18,34.00886,0.0,hdslay1,hdslay1,arr,,,29,18,,
oname:hdslay1_otype:arr_i:29_j:19,34.01243,0.0,hdslay1,hdslay1,arr,,,29,19,,
oname:hdslay1_otype:arr_i:29_j:2,34.21202,0.0,hdslay1,hdslay1,arr,,,29,2,,
oname:hdslay1_otype:arr_i:29_j:3,34.19199,0.0,hdslay1,hdslay1,arr,,,29,3,,
oname:hdslay1_otype:arr_i:29_j:4,34.1662,0.0,hdslay1,hdslay1,arr,,,29,4,,
oname:hdslay1_otype:arr_i:29_j:5,34.1324,0.0,hdslay1,hdslay1,arr,,,29,5,,
oname:hdslay1_otype:arr_i:29_j:6,34.08151,0.0,hdslay1,hdslay1,arr,,,29,6,,
oname:hdslay1_otype:arr_i:29_j:7,34.089,0.0,hdslay1,hdslay1,arr,,,29,7,,
oname:hdslay1_otype:arr_i:29_j:8,34.08051,0.0,hdslay1,hdslay1,arr,,,29,8,,
oname:hdslay1_otype:arr_i:29_j:9,34.06682,0.0,hdslay1,hdslay1,arr,,,29,9,,
oname:hdslay1_otype:arr_i:2_j:0,34.77923,0.0,hdslay1,hdslay1,arr,,,2,0,,
oname:hdslay1_otype:arr_i:2_j:1,34.77323,0.0,hdslay1,hdslay1,arr,,,2,1,,
oname:hdslay1_otype:arr_i:2_j:10,34.53502,0.0,hdslay1,hdslay1,arr,,,2,10,,
oname:hdslay1_otype:arr_i:2_j:11,34.50119,0.0,hdslay1,hdslay1,arr,,,2,11,,
oname:hdslay1_otype:arr_i:2_j:12,34.46637,0.0,hdslay1,hdslay1,arr,,,2,12,,
oname:hdslay1_otype:arr_i:2_j:13,34.43018,0.0,hdslay1,hdslay1,arr,,,2,13,,
oname:hdslay1_otype:arr_i:2_j:14,34.39183,0.0,hdslay1,hdslay1,arr,,,2,14,,
oname:hdslay1_otype:arr_i:2_j:15,34.29818,0.0,hdslay1,hdslay1,arr,,,2,15,,
oname:hdslay1_otype:arr_i:2_j:16,34.35844,0.0,hdslay1,hdslay1,arr,,,2,16,,
oname:hdslay1_otype:arr_i:2_j:17,34.36382,0.0,hdslay1,hdslay1,arr,,,2,17,,
oname:hdslay1_otype:arr_i:2_j:18,34.36706,0.0,hdslay1,hdslay1,arr,,,2,18,,
oname:hdslay1_otype:arr_i:2_j:19,34.36866,0.0,hdslay1,hdslay1,arr,,,2,19,,
oname:hdslay1_otype:arr_i:2_j:2,34.76144,0.0,hdslay1,hdslay1,arr,,,2,2,,
oname:hdslay1_otype:arr_i:2_j:3,34.74424,0.0,hdslay1,hdslay1,arr,,,2,3,,
oname:hdslay1_otype:arr_i:2_j:4,34.7222,0.0,hdslay1,hdslay1,arr,,,2,4,,
oname:hdslay1_otype:arr_i:2_j:5,34.69609,0.0,hdslay1,hdslay1,arr,,,2,5,,
oname:hdslay1_otype:arr_i:2_j:6,34.66678,0.0,hdslay1,hdslay1,arr,,,2,6,,
oname:hdslay1_otype:arr_i:2_j:7,34.6352,0.0,hdslay1,hdslay1,arr,,,2,7,,
oname:hdslay1_otype:arr_i:2_j:8,34.60223,0.0,hdslay1,hdslay1,arr,,,2,8,,
oname:hdslay1_otype:arr_i:2_j:9,34.56866,0.0,hdslay1,hdslay1,arr,,,2,9,,
oname:hdslay1_otype:arr_i:30_j:0,34.21599,0.0,hdslay1,hdslay1,arr,,,30,0,,
oname:hdslay1_otype:arr_i:30_j:1,34.20618,0.0,hdslay1,hdslay1,arr,,,30,1,,
oname:hdslay1_otype:arr_i:30_j:10,34.03414,0.0,hdslay1,hdslay1,arr,,,30,10,,
oname:hdslay1_otype:arr_i:30_j:11,34.02,0.0,hdslay1,hdslay1,arr,,,30,11,,
oname:hdslay1_otype:arr_i:30_j:12,34.00632,0.0,hdslay1,hdslay1,arr,,,30,12,,
oname:hdslay1_otype:arr_i:30_j:13,33.99274,0.0,hdslay1,hdslay1,arr,,,30,13,,
oname:hdslay1_otype:arr_i:30_j:14,33.97806,0.0,hdslay1,hdslay1,arr,,,30,14,,
oname:hdslay1_otype:arr_i:30_j:15,33.91905,0.0,hdslay1,hdslay1,arr,,,30,15,,
oname:hdslay1_otype:arr_i:30_j:16,33.97568,0.0,hdslay1,hdslay1,arr,,,30,16,,
oname:hdslay1_otype:arr_i:30_j:17,33.98673,0.0,hdslay1,hdslay1,arr,,,30,17,,
oname:hdslay1_otype:arr_i:30_j:18,33.99418,0.0,hdslay1,hdslay1,arr,,,30,18,,
oname:hdslay1_otype:arr_i:30_j:19,33.99803,0.0,hdslay1,hdslay1,arr,,,30,19,,
oname:hdslay1_otype:arr_i:30_j:2,34.19035,0.0,hdslay1,hdslay1,arr,,,30,2,,
oname:hdslay1_otype:arr_i:30_j:3,34.16982,0.0,hdslay1,hdslay1,arr,,,30,3,,
oname:hdslay1_otype:arr_i:30_j:4,34.14524,0.0,hdslay1,hdslay1,arr,,,30,4,,
oname:hdslay1_otype:arr_i:30_j:5,34.11719,0.0,hdslay1,hdslay1,arr,,,30,5,,
oname:hdslay1_otype:arr_i:30_j:6,34.08825,0.0,hdslay1,hdslay1,arr,,,30,6,,
oname:hdslay1_otype:arr_i:30_j:7,34.07549,0.0,hdslay1,hdslay1,arr,,,30,7,,
oname:hdslay1_otype:arr_i:30_j:8,34.06272,0.0,hdslay1,hdslay1,arr,,,30,8,,
oname:hdslay1_otype:arr_i:30_j:9,34.04865,0.0,hdslay1,hdslay1,arr,,,30,9,,
oname:hdslay1_otype:arr_i:31_j:0,34.20411,0.0,hdslay1,hdslay1,arr,,,31,0,,
oname:hdslay1_otype:arr_i:31_j:1,34.18865,0.0,hdslay1,hdslay1,arr,,,31,1,,
oname:hdslay1_otype:arr_i:31_j:10,34.01299,0.0,hdslay1,hdslay1,arr,,,31,10,,
oname:hdslay1_otype:arr_i:31_j:11,33.99829,0.0,hdslay1,hdslay1,arr,,,31,11,,
oname:hdslay1_otype:arr_i:31_j:12,33.98453,0.0,hdslay1,hdslay1,arr,,,31,12,,
oname:hdslay1_otype:arr_i:31_j:13,33.97199,0.0,hdslay1,hdslay1,arr,,,31,13,,
oname:hdslay1_otype:arr_i:31_j:14,33.9589,0.0,hdslay1,hdslay1,arr,,,31,14,,
oname:hdslay1_otype:arr_i:31_j:15,33.9025,0.0,hdslay1,hdslay1,arr,,,31,15,,
oname:hdslay1_otype:arr_i:31_j:16,33.95918,0.0,hdslay1,hdslay1,arr,,,31,16,,
oname:hdslay1_otype:arr_i:31_j:17,33.97108,0.0,hdslay1,hdslay1,arr,,,31,17,,
oname:hdslay1_otype:arr_i:31_j:18,33.97927,0.0,hdslay1,hdslay1,arr,,,31,18,,
oname:hdslay1_otype:arr_i:31_j:19,33.9836,0.0,hdslay1,hdslay1,arr,,,31,19,,
oname:hdslay1_otype:arr_i:31_j:2,34.17009,0.0,hdslay1,hdslay1,arr,,,31,2,,
oname:hdslay1_otype:arr_i:31_j:3,34.14855,0.0,hdslay1,hdslay1,arr,,,31,3,,
oname:hdslay1_otype:arr_i:31_j:4,34.12478,0.0,hdslay1,hdslay1,arr,,,31,4,,
oname:hdslay1_otype:arr_i:31_j:5,34.10011,0.0,hdslay1,hdslay1,arr,,,31,5,,
oname:hdslay1_otype:arr_i:31_j:6,34.07687,0.0,hdslay1,hdslay1,arr,,,31,6,,
oname:hdslay1_otype:arr_i:31_j:7,34.05923,0.0,hdslay1,hdslay1,arr,,,31,7,,
oname:hdslay1_otype:arr_i:31_j:8,34.04351,0.0,hdslay1,hdslay1,arr,,,31,8,,
oname:hdslay1_otype:arr_i:31_j:9,34.02816,0.0,hdslay1,hdslay1,arr,,,31,9,,
oname:hdslay1_otype:arr_i:32_j:0,1e+30,0.0,hdslay1,hdslay1,arr,,,32,0,,
oname:hdslay1_otype:arr_i:32_j:1,34.17082,0.0,hdslay1,hdslay1,arr,,,32,1,,
oname:hdslay1_otype:arr_i:32_j:10,33.98852,0.0,hdslay1,hdslay1,arr,,,32,10,,
oname:hdslay1_otype:arr_i:32_j:11,33.97272,0.0,hdslay1,hdslay1,arr,,,32,11,,
oname:hdslay1_otype:arr_i:32_j:12,33.95837,0.0,hdslay1,hdslay1,arr,,,32,12,,
oname:hdslay1_otype:arr_i:32_j:13,33.94808,0.0,hdslay1,hdslay1,arr,,,32,13,,
oname:hdslay1_otype:arr_i:32_j:14,33.93773,0.0,hdslay1,hdslay1,arr,,,32,14,,
oname:hdslay1_otype:arr_i:32_j:15,33.88489,0.0,hdslay1,hdslay1,arr,,,32,15,,
oname:hdslay1_otype:arr_i:32_j:16,33.94185,0.0,hdslay1,hdslay1,arr,,,32,16,,
oname:hdslay1_otype:arr_i:32_j:17,33.95497,0.0,hdslay1,hdslay1,arr,,,32,17,,
oname:hdslay1_otype:arr_i:32_j:18,33.96432,0.0,hdslay1,hdslay1,arr,,,32,18,,
oname:hdslay1_otype:arr_i:32_j:19,33.9696,0.0,hdslay1,hdslay1,arr,,,32,19,,
oname:hdslay1_otype:arr_i:32_j:2,34.14948,0.0,hdslay1,hdslay1,arr,,,32,2,,
oname:hdslay1_otype:arr_i:32_j:3,34.1263,0.0,hdslay1,hdslay1,arr,,,32,3,,
oname:hdslay1_otype:arr_i:32_j:4,34.10215,0.0,hdslay1,hdslay1,arr,,,32,4,,
oname:hdslay1_otype:arr_i:32_j:5,34.07864,0.0,hdslay1,hdslay1,arr,,,32,5,,
oname:hdslay1_otype:arr_i:32_j:6,34.05698,0.0,hdslay1,hdslay1,arr,,,32,6,,
oname:hdslay1_otype:arr_i:32_j:7,34.03816,0.0,hdslay1,hdslay1,arr,,,32,7,,
oname:hdslay1_otype:arr_i:32_j:8,34.02106,0.0,hdslay1,hdslay1,arr,,,32,8,,
oname:hdslay1_otype:arr_i:32_j:9,34.00467,0.0,hdslay1,hdslay1,arr,,,32,9,,
oname:hdslay1_otype:arr_i:33_j:0,1e+30,0.0,hdslay1,hdslay1,arr,,,33,0,,
oname:hdslay1_otype:arr_i:33_j:1,1e+30,0.0,hdslay1,hdslay1,arr,,,33,1,,
oname:hdslay1_otype:arr_i:33_j:10,33.9609,0.0,hdslay1,hdslay1,arr,,,33,10,,
oname:hdslay1_otype:arr_i:33_j:11,33.94288,0.0,hdslay1,hdslay1,arr,,,33,11,,
oname:hdslay1_otype:arr_i:33_j:12,33.92503,0.0,hdslay1,hdslay1,arr,,,33,12,,
oname:hdslay1_otype:arr_i:33_j:13,33.92051,0.0,hdslay1,hdslay1,arr,,,33,13,,
oname:hdslay1_otype:arr_i:33_j:14,33.91471,0.0,hdslay1,hdslay1,arr,,,33,14,,
oname:hdslay1_otype:arr_i:33_j:15,33.86636,0.0,hdslay1,hdslay1,arr,,,33,15,,
oname:hdslay1_otype:arr_i:33_j:16,33.9238,0.0,hdslay1,hdslay1,arr,,,33,16,,
oname:hdslay1_otype:arr_i:33_j:17,33.93845,0.0,hdslay1,hdslay1,arr,,,33,17,,
oname:hdslay1_otype:arr_i:33_j:18,33.94949,0.0,hdslay1,hdslay1,arr,,,33,18,,
oname:hdslay1_otype:arr_i:33_j:19,33.9569,0.0,hdslay1,hdslay1,arr,,,33,19,,
oname:hdslay1_otype:arr_i:33_j:2,34.12738,0.0,hdslay1,hdslay1,arr,,,33,2,,
oname:hdslay1_otype:arr_i:33_j:3,34.10177,0.0,hdslay1,hdslay1,arr,,,33,3,,
oname:hdslay1_otype:arr_i:33_j:4,34.07571,0.0,hdslay1,hdslay1,arr,,,33,4,,
oname:hdslay1_otype:arr_i:33_j:5,34.05222,0.0,hdslay1,hdslay1,arr,,,33,5,,
oname:hdslay1_otype:arr_i:33_j:6,34.03117,0.0,hdslay1,hdslay1,arr,,,33,6,,
oname:hdslay1_otype:arr_i:33_j:7,34.01234,0.0,hdslay1,hdslay1,arr,,,33,7,,
oname:hdslay1_otype:arr_i:33_j:8,33.99494,0.0,hdslay1,hdslay1,arr,,,33,8,,
oname:hdslay1_otype:arr_i:33_j:9,33.97805,0.0,hdslay1,hdslay1,arr,,,33,9,,
oname:hdslay1_otype:arr_i:34_j:0,1e+30,0.0,hdslay1,hdslay1,arr,,,34,0,,
oname:hdslay1_otype:arr_i:34_j:1,1e+30,0.0,hdslay1,hdslay1,arr,,,34,1,,
oname:hdslay1_otype:arr_i:34_j:10,33.93127,0.0,hdslay1,hdslay1,arr,,,34,10,,
oname:hdslay1_otype:arr_i:34_j:11,33.9099,0.0,hdslay1,hdslay1,arr,,,34,11,,
oname:hdslay1_otype:arr_i:34_j:12,33.87571,0.0,hdslay1,hdslay1,arr,,,34,12,,
oname:hdslay1_otype:arr_i:34_j:13,33.89044,0.0,hdslay1,hdslay1,arr,,,34,13,,
oname:hdslay1_otype:arr_i:34_j:14,33.891,0.0,hdslay1,hdslay1,arr,,,34,14,,
oname:hdslay1_otype:arr_i:34_j:15,33.84734,0.0,hdslay1,hdslay1,arr,,,34,15,,
oname:hdslay1_otype:arr_i:34_j:16,33.90514,0.0,hdslay1,hdslay1,arr,,,34,16,,
oname:hdslay1_otype:arr_i:34_j:17,33.9213,0.0,hdslay1,hdslay1,arr,,,34,17,,
oname:hdslay1_otype:arr_i:34_j:18,33.93426,0.0,hdslay1,hdslay1,arr,,,34,18,,
oname:hdslay1_otype:arr_i:34_j:19,33.9476,0.0,hdslay1,hdslay1,arr,,,34,19,,
oname:hdslay1_otype:arr_i:34_j:2,1e+30,0.0,hdslay1,hdslay1,arr,,,34,2,,
oname:hdslay1_otype:arr_i:34_j:3,34.07439,0.0,hdslay1,hdslay1,arr,,,34,3,,
oname:hdslay1_otype:arr_i:34_j:4,34.0434,0.0,hdslay1,hdslay1,arr,,,34,4,,
oname:hdslay1_otype:arr_i:34_j:5,34.02009,0.0,hdslay1,hdslay1,arr,,,34,5,,
oname:hdslay1_otype:arr_i:34_j:6,33.9999,0.0,hdslay1,hdslay1,arr,,,34,6,,
oname:hdslay1_otype:arr_i:34_j:7,33.98186,0.0,hdslay1,hdslay1,arr,,,34,7,,
oname:hdslay1_otype:arr_i:34_j:8,33.96509,0.0,hdslay1,hdslay1,arr,,,34,8,,
oname:hdslay1_otype:arr_i:34_j:9,33.94867,0.0,hdslay1,hdslay1,arr,,,34,9,,
oname:hdslay1_otype:arr_i:35_j:0,1e+30,0.0,hdslay1,hdslay1,arr,,,35,0,,
oname:hdslay1_otype:arr_i:35_j:1,1e+30,0.0,hdslay1,hdslay1,arr,,,35,1,,
oname:hdslay1_otype:arr_i:35_j:10,33.90246,0.0,hdslay1,hdslay1,arr,,,35,10,,
oname:hdslay1_otype:arr_i:35_j:11,33.88715,0.0,hdslay1,hdslay1,arr,,,35,11,,
oname:hdslay1_otype:arr_i:35_j:12,33.87228,0.0,hdslay1,hdslay1,arr,,,35,12,,
oname:hdslay1_otype:arr_i:35_j:13,33.87124,0.0,hdslay1,hdslay1,arr,,,35,13,,
oname:hdslay1_otype:arr_i:35_j:14,33.86949,0.0,hdslay1,hdslay1,arr,,,35,14,,
oname:hdslay1_otype:arr_i:35_j:15,33.82831,0.0,hdslay1,hdslay1,arr,,,35,15,,
oname:hdslay1_otype:arr_i:35_j:16,33.88593,0.0,hdslay1,hdslay1,arr,,,35,16,,
oname:hdslay1_otype:arr_i:35_j:17,33.90305,0.0,hdslay1,hdslay1,arr,,,35,17,,
oname:hdslay1_otype:arr_i:35_j:18,33.91462,0.0,hdslay1,hdslay1,arr,,,35,18,,
oname:hdslay1_otype:arr_i:35_j:19,1e+30,0.0,hdslay1,hdslay1,arr,,,35,19,,
oname:hdslay1_otype:arr_i:35_j:2,1e+30,0.0,hdslay1,hdslay1,arr,,,35,2,,
oname:hdslay1_otype:arr_i:35_j:3,1e+30,0.0,hdslay1,hdslay1,arr,,,35,3,,
oname:hdslay1_otype:arr_i:35_j:4,33.99998,0.0,hdslay1,hdslay1,arr,,,35,4,,
oname:hdslay1_otype:arr_i:35_j:5,33.98136,0.0,hdslay1,hdslay1,arr,,,35,5,,
oname:hdslay1_otype:arr_i:35_j:6,33.963,0.0,hdslay1,hdslay1,arr,,,35,6,,
oname:hdslay1_otype:arr_i:35_j:7,33.9466,0.0,hdslay1,hdslay1,arr,,,35,7,,
oname:hdslay1_otype:arr_i:35_j:8,33.93153,0.0,hdslay1,hdslay1,arr,,,35,8,,
oname:hdslay1_otype:arr_i:35_j:9,33.91707,0.0,hdslay1,hdslay1,arr,,,35,9,,
oname:hdslay1_otype:arr_i:36_j:0,1e+30,0.0,hdslay1,hdslay1,arr,,,36,0,,
oname:hdslay1_otype:arr_i:36_j:1,1e+30,0.0,hdslay1,hdslay1,arr,,,36,1,,
oname:hdslay1_otype:arr_i:36_j:10,33.87077,0.0,hdslay1,hdslay1,arr,,,36,10,,
oname:hdslay1_otype:arr_i:36_j:11,33.86031,0.0,hdslay1,hdslay1,arr,,,36,11,,
oname:hdslay1_otype:arr_i:36_j:12,33.85191,0.0,hdslay1,hdslay1,arr,,,36,12,,
oname:hdslay1_otype:arr_i:36_j:13,33.84858,0.0,hdslay1,hdslay1,arr,,,36,13,,
oname:hdslay1_otype:arr_i:36_j:14,33.84649,0.0,hdslay1,hdslay1,arr,,,36,14,,
oname:hdslay1_otype:arr_i:36_j:15,33.80839,0.0,hdslay1,hdslay1,arr,,,36,15,,
oname:hdslay1_otype:arr_i:36_j:16,33.86624,0.0,hdslay1,hdslay1,arr,,,36,16,,
oname:hdslay1_otype:arr_i:36_j:17,33.88597,0.0,hdslay1,hdslay1,arr,,,36,17,,
oname:hdslay1_otype:arr_i:36_j:18,33.90239,0.0,hdslay1,hdslay1,arr,,,36,18,,
oname:hdslay1_otype:arr_i:36_j:19,1e+30,0.0,hdslay1,hdslay1,arr,,,36,19,,
oname:hdslay1_otype:arr_i:36_j:2,1e+30,0.0,hdslay1,hdslay1,arr,,,36,2,,
oname:hdslay1_otype:arr_i:36_j:3,1e+30,0.0,hdslay1,hdslay1,arr,,,36,3,,
oname:hdslay1_otype:arr_i:36_j:4,33.97133,0.0,hdslay1,hdslay1,arr,,,36,4,,
oname:hdslay1_otype:arr_i:36_j:5,33.93861,0.0,hdslay1,hdslay1,arr,,,36,5,,
oname:hdslay1_otype:arr_i:36_j:6,33.92038,0.0,hdslay1,hdslay1,arr,,,36,6,,
